,pmcid,doi,pub_affiliation,pub_author_list,pub_country,pub_issn,pub_journal_issue,pub_journal_title,pub_journal_title_abbr,pub_pmid,pub_date,pub_title,pub_year,pub_project_number,proj_application_id,proj_activity,proj_administering_ic,proj_application_type,proj_arra_funded,proj_award_notice_date,proj_budget_start,proj_budget_end,proj_core_project_num,proj_ed_inst_type,proj_foa_number,proj_full_project_num,proj_subproject_id,proj_funding_ics,proj_fy,proj_ic_name,proj_nih_spending_cats,proj_org_city,proj_org_country,proj_org_dept,proj_org_fips,proj_org_name,proj_org_state,proj_phr,proj_pi_names,proj_program_officer_name,proj_project_start,proj_project_end,proj_project_terms,proj_project_title,proj_serial_number,proj_study_section,proj_study_section_name,proj_support_year,proj_total_cost,proj_total_cost_sub_project,proj_funding_mechanism,proj_direct_cost_amt,proj_indirect_cost_amt,proj_org_ipf_code,proj_opportunity number
10,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,5209494.0,P01,CA,5.0,0,0,0,0,P01CA068484,0,0,5P01CA068484-02,4.0,0,1996.0,NATIONAL CANCER INSTITUTE,0,0,UNITED STATES,0,US,0,0,0,"SALLAN, STEPHEN E;",0,0,0,human therapy evaluation;neoplasm /cancer therapy;cancer risk;acute lymphocytic leukemia;prognosis;neoplasm /cancer relapse /recurrence;pediatric neoplasm /cancer;combination therapy;clinical trials;doxorubicin;antileukemic agent;lymphoblast;cardiotoxin;quality of life;neoplasm /cancer radiation therapy;neuropsychological tests;cell sorting;cardiovascular stress test;child (0-11);questionnaires;human subject;echocardiography;,ENHANCING TREATMENT OUTCOMES IN CHILDHOOD ALL,68484.0,0,0,2.0,,,0,,,,0
11,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,5209495.0,P01,CA,5.0,0,0,0,0,P01CA068484,0,0,5P01CA068484-02,9001.0,0,1996.0,NATIONAL CANCER INSTITUTE,0,0,UNITED STATES,0,US,0,0,0,"SALLAN, STEPHEN E;",0,0,0,acute lymphocytic leukemia;pediatric neoplasm /cancer;biomedical facility;cytotoxicity;neurotoxins;asparagine;clinical trials;doxorubicin;early diagnosis;pharmacokinetics;neoplasm /cancer pharmacology;human subject;child (0-11);,CORE--ALL CONSORTIUM,68484.0,0,0,2.0,,,0,,,,0
12,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,5209496.0,P01,CA,5.0,0,0,0,0,P01CA068484,0,0,5P01CA068484-02,9002.0,0,1996.0,NATIONAL CANCER INSTITUTE,0,0,UNITED STATES,0,US,0,0,0,"GELBER, RICHARD D;",0,0,0,acute lymphocytic leukemia;pediatric neoplasm /cancer;biomedical facility;statistics /biometry;cancer information system;data collection;human subject;child (0-11);,CORE--BIOSTATISTICS AND CLINICAL RESEARCH SUPPORT,68484.0,0,0,2.0,,,0,,,,0
13,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,2458201.0,P01,CA,5.0,0,1997-07-31T00:00:00,08/01/1997,07/31/1998,P01CA068484,0,0,5P01CA068484-03,0.0,0,1997.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"SALLAN, STEPHEN E;",0,09/30/1995,07/31/2000,human therapy evaluation;neoplasm /cancer therapy;acute lymphocytic leukemia;pediatric neoplasm /cancer;human subject;,MAXIMIZING THE THERAPEUTIC INDEX OF CHILDHOOD ALL,68484.0,CCRP,Cancer Centers and Research Programs Review Committee,3.0,,,0,,,,0
14,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6237623.0,P01,CA,5.0,0,0,10/01/1996,09/30/1997,P01CA068484,0,0,5P01CA068484-03,1.0,0,1997.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"RITZ, JEROME;",0,08/01/1997,07/31/1998,acute lymphocytic leukemia;neoplasm /cancer immunotherapy;immunomodulators;T lymphocyte;pediatric neoplasm /cancer;natural killer cells;minimal residual disease;major histocompatibility complex;lymphokines;delayed hypersensitivity;cellular immunity;cytotoxic T lymphocyte;cell fusion;hybrid cells;antigen presenting cell;interleukin 2;interleukin 15;tumor antigens;interleukin 12;cell mediated lymphocytolysis test;human subject;transfection;polymerase chain reaction;cell sorting;,INDUCTION OF T AND NK CELL ANTI-ALL IMMUNITY,68484.0,0,0,3.0,,,0,,,,0
15,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6237624.0,P01,CA,5.0,0,0,10/01/1996,09/30/1997,P01CA068484,0,0,5P01CA068484-03,2.0,0,1997.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"GRIBBEN, JOHN G.;",0,08/01/1997,07/31/1998,minimal residual disease;cancer risk;acute lymphocytic leukemia;pediatric neoplasm /cancer;bone marrow purging;immunoglobulin genes;chromosome translocation;prognosis;gene rearrangement;bone marrow transplantation;hematopoietic stem cells;T cell receptor;oligonucleotides;nucleic acid sequence;nucleic acid probes;human subject;child (0-11);polymerase chain reaction;,CLINICAL SIGNIFICANCE OF MINIMAL RESIDUAL DISEASE IN CHILDHOOD ALL,68484.0,0,0,3.0,,,0,,,,0
16,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6237625.0,P01,CA,5.0,0,0,10/01/1996,09/30/1997,P01CA068484,0,0,5P01CA068484-03,3.0,0,1997.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"FISHER, DAVID E;",0,08/01/1997,07/31/1998,apoptosis;acute lymphocytic leukemia;molecular oncology;cellular oncology;pediatric neoplasm /cancer;prognosis;tumor suppressor genes;enzyme activity;DNA damage;DNA binding protein;genetic regulation;antileukemic agent;enzyme substrate;gene mutation;neoplasm /cancer radiation therapy;neoplasm /cancer chemotherapy;protein kinase;gel mobility shift assay;northern blottings;child (0-11);cell sorting;human subject;,APOPTOSIS IN ALL--CONTRIBUTION TO THERAPEUTIC INDEX,68484.0,0,0,3.0,,,0,,,,0
17,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6237626.0,P01,CA,5.0,0,0,10/01/1996,09/30/1997,P01CA068484,0,0,5P01CA068484-03,4.0,0,1997.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"SALLAN, STEPHEN E;",0,08/01/1997,07/31/1998,human therapy evaluation;neoplasm /cancer therapy;cancer risk;acute lymphocytic leukemia;prognosis;neoplasm /cancer relapse /recurrence;pediatric neoplasm /cancer;combination therapy;clinical trials;doxorubicin;antileukemic agent;lymphoblast;cardiotoxin;quality of life;neoplasm /cancer radiation therapy;neuropsychological tests;cell sorting;cardiovascular stress test;child (0-11);questionnaires;human subject;echocardiography;,ENHANCING TREATMENT OUTCOMES IN CHILDHOOD ALL,68484.0,0,0,3.0,,,0,,,,0
18,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6237627.0,P01,CA,5.0,0,0,10/01/1996,09/30/1997,P01CA068484,0,0,5P01CA068484-03,9001.0,0,1997.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"SALLAN, STEPHEN E;",0,08/01/1997,07/31/1998,acute lymphocytic leukemia;pediatric neoplasm /cancer;biomedical facility;cytotoxicity;neurotoxins;asparagine;clinical trials;doxorubicin;early diagnosis;pharmacokinetics;neoplasm /cancer pharmacology;human subject;child (0-11);,CORE--ALL CONSORTIUM,68484.0,0,0,3.0,,,0,,,,0
19,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6237628.0,P01,CA,5.0,0,0,10/01/1996,09/30/1997,P01CA068484,0,0,5P01CA068484-03,9002.0,0,1997.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"GELBER, RICHARD D;",0,08/01/1997,07/31/1998,acute lymphocytic leukemia;pediatric neoplasm /cancer;biomedical facility;statistics /biometry;cancer information system;data collection;human subject;child (0-11);,CORE--BIOSTATISTICS AND CLINICAL RESEARCH SUPPORT,68484.0,0,0,3.0,,,0,,,,0
20,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,2748814.0,P01,CA,5.0,0,1998-08-25T00:00:00,08/01/1998,07/31/1999,P01CA068484,0,0,5P01CA068484-04,0.0,0,1998.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"SALLAN, STEPHEN E;","WU, ROY S",09/30/1995,07/31/2000,human therapy evaluation;neoplasm /cancer therapy;acute lymphocytic leukemia;pediatric neoplasm /cancer;human subject;,MAXIMIZING THE THERAPEUTIC INDEX OF CHILDHOOD ALL,68484.0,CCRP,Cancer Centers and Research Programs Review Committee,4.0,,,0,,,,0
21,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6269727.0,P01,CA,5.0,0,0,10/01/1997,09/30/1998,P01CA068484,0,0,5P01CA068484-04,1.0,0,1998.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"RITZ, JEROME;",0,08/01/1998,07/31/1999,acute lymphocytic leukemia;neoplasm /cancer immunotherapy;immunomodulators;T lymphocyte;pediatric neoplasm /cancer;natural killer cells;minimal residual disease;major histocompatibility complex;lymphokines;delayed hypersensitivity;cellular immunity;cytotoxic T lymphocyte;cell fusion;hybrid cells;antigen presenting cell;interleukin 2;interleukin 15;tumor antigens;interleukin 12;cell mediated lymphocytolysis test;human subject;transfection;polymerase chain reaction;cell sorting;,INDUCTION OF T AND NK CELL ANTI-ALL IMMUNITY,68484.0,0,0,4.0,,,0,,,,0
22,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6269728.0,P01,CA,5.0,0,0,10/01/1997,09/30/1998,P01CA068484,0,0,5P01CA068484-04,2.0,0,1998.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"GRIBBEN, JOHN G.;",0,08/01/1998,07/31/1999,minimal residual disease;cancer risk;acute lymphocytic leukemia;pediatric neoplasm /cancer;bone marrow purging;immunoglobulin genes;chromosome translocation;prognosis;gene rearrangement;bone marrow transplantation;hematopoietic stem cells;T cell receptor;oligonucleotides;nucleic acid sequence;nucleic acid probes;human subject;child (0-11);polymerase chain reaction;,CLINICAL SIGNIFICANCE OF MINIMAL RESIDUAL DISEASE IN CHILDHOOD ALL,68484.0,0,0,4.0,,,0,,,,0
23,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6269729.0,P01,CA,5.0,0,0,10/01/1997,09/30/1998,P01CA068484,0,0,5P01CA068484-04,3.0,0,1998.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"FISHER, DAVID E;",0,08/01/1998,07/31/1999,apoptosis;acute lymphocytic leukemia;molecular oncology;cellular oncology;pediatric neoplasm /cancer;prognosis;tumor suppressor genes;enzyme activity;DNA damage;DNA binding protein;genetic regulation;antileukemic agent;enzyme substrate;gene mutation;neoplasm /cancer radiation therapy;neoplasm /cancer chemotherapy;protein kinase;gel mobility shift assay;northern blottings;child (0-11);cell sorting;human subject;,APOPTOSIS IN ALL--CONTRIBUTION TO THERAPEUTIC INDEX,68484.0,0,0,4.0,,,0,,,,0
24,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6269730.0,P01,CA,5.0,0,0,10/01/1997,09/30/1998,P01CA068484,0,0,5P01CA068484-04,4.0,0,1998.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"SALLAN, STEPHEN E;",0,08/01/1998,07/31/1999,human therapy evaluation;neoplasm /cancer therapy;cancer risk;acute lymphocytic leukemia;prognosis;neoplasm /cancer relapse /recurrence;pediatric neoplasm /cancer;combination therapy;clinical trials;doxorubicin;antileukemic agent;lymphoblast;cardiotoxin;quality of life;neoplasm /cancer radiation therapy;neuropsychological tests;cell sorting;cardiovascular stress test;child (0-11);questionnaires;human subject;echocardiography;,ENHANCING TREATMENT OUTCOMES IN CHILDHOOD ALL,68484.0,0,0,4.0,,,0,,,,0
25,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6269731.0,P01,CA,5.0,0,0,10/01/1997,09/30/1998,P01CA068484,0,0,5P01CA068484-04,9001.0,0,1998.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"SALLAN, STEPHEN E;",0,08/01/1998,07/31/1999,acute lymphocytic leukemia;pediatric neoplasm /cancer;biomedical facility;cytotoxicity;neurotoxins;asparagine;clinical trials;doxorubicin;early diagnosis;pharmacokinetics;neoplasm /cancer pharmacology;human subject;child (0-11);,CORE--ALL CONSORTIUM,68484.0,0,0,4.0,,,0,,,,0
26,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6269732.0,P01,CA,5.0,0,0,10/01/1997,09/30/1998,P01CA068484,0,0,5P01CA068484-04,9002.0,0,1998.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"GELBER, RICHARD D;",0,08/01/1998,07/31/1999,acute lymphocytic leukemia;pediatric neoplasm /cancer;biomedical facility;statistics /biometry;cancer information system;data collection;human subject;child (0-11);,CORE--BIOSTATISTICS AND CLINICAL RESEARCH SUPPORT,68484.0,0,0,4.0,,,0,,,,0
27,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,2895384.0,P01,CA,5.0,0,1999-07-03T00:00:00,08/01/1999,07/31/2000,P01CA068484,0,0,5P01CA068484-05,0.0,0,1999.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"SALLAN, STEPHEN E;","WU, ROY S",09/30/1995,07/31/2000,acute lymphocytic leukemia;neoplasm /cancer therapy;pediatric neoplasm /cancer,MAXIMIZING THE THERAPEUTIC INDEX OF CHILDHOOD ALL,68484.0,CCRP,Cancer Centers and Research Programs Review Committee,5.0,,,0,,,,0
28,3387267,10.1371/journal.pone.0039725,"Department of Medicine, Stem Cell Program and Moores Cancer Center, University of California San Diego, La Jolla, California, United States of America.","Ma, Wenxue; Gutierrez, Alejandro; Goff, Daniel J; Geron, Ifat; Sadarangani, Anil; Jamieson, Christina A M; Court, Angela C; Shih, Alice Y; Jiang, Qingfei; Wu, Christina C; Li, Kang; Smith, Kristen M; Crews, Leslie A; Gibson, Neil W; Deichaite, Ida; Morris, Sheldon R; Wei, Ping; Carson, Dennis A; Look, A Thomas; Jamieson, Catriona H M",United States,1932-6203,6,PloS one,PLoS One,22768113,2012,NOTCH1 signaling promotes human T-cell acute lymphoblastic leukemia initiating cell regeneration in supportive niches.,2012.0,P01CA068484,6103145.0,P01,CA,5.0,0,0,10/01/1998,09/30/1999,P01CA068484,0,0,5P01CA068484-05,1.0,0,1999.0,NATIONAL CANCER INSTITUTE,0,BOSTON,UNITED STATES,0,US,DANA-FARBER CANCER INSTITUTE,MA,0,"RITZ, JEROME;",0,08/01/1999,07/31/2000,T lymphocyte;acute lymphocytic leukemia;antigen presenting cell;cytotoxic T lymphocyte;interleukin 12;interleukin 15;neoplasm /cancer immunotherapy;pediatric neoplasm /cancer,INDUCTION OF T AND NK CELL ANTI-ALL IMMUNITY,68484.0,0,0,5.0,,,0,,,,0
